།	punc -
རྡོ་རྗེ་དྲིལ་བུ་	n.count -
རྡོ་རྗེ་ཕག་མོ	n.prop -
རྡོ་རྗེ་ཕག་མོ་	n.prop -
རྡོ་རྗེ་མཁའ་འགྲོ	n.prop -
རྡོ་རྗེ་འཆང་	n.prop -
རྡོ་རྗེ་འཆང་ཆེན་	n.prop -
རྡོ་རྗེ་རྣལ་འབྱོར་མ	n.prop -
རྡོ་རྗེ་སེམས་དཔ	n.count -
རྡོ་རྗེ་སྤུན	n.count -
རྡོ་རྗེ་སྤུན་	n.count -
རྡོ་སྐས་	n.count -
རྡོལ་བ	n.v.fut.n.v.pres -
རྡོལ་བ་	n.v.fut.n.v.pres -
རྣ་བ	n.count -
རྣམ་	n.count -
རྣམ་ཐར་	n.count -
རྣམ་དཀར་	adj -
རྣམ་དག་	adj -
རྣམ་པ	n.count -
རྣམ་པ་	n.count -
རྣམ་པ་ཀུན་སྤྱོད་	n.count -
རྣམ་པ་ཅན་	adj -
རྣམ་འཕྲུལ་	n.count -
རྣམ་རྟོག་	n.count -
རྣམ་རྟོག་ཕྲལ་འཇོམས་	n.count -
རྣམ་རྟོག་རྩོལ་བ	n.count -
རྣམ་ཤས་	n.count -
རྣམ་ཤེས་	n.count -
རྣམ་ཤེས་མཁའ་ལྡིང་	n.count -
རྣམ་ཤེས་རླུང་ཞོན་	n.count -
རྣམ་སྨིན་	n.count -
རྣམས	d.plural -
རྣམས་	d.plural -
རྣལ་འབྱོར་	n.count -
རྣལ་འབྱོར་པ	n.count -
རྣལ་འབྱོར་པ་	n.count -
རྣལ་འབྱོར་ཕོ་མོ་	n.count -
རྣལ་འབྱོར་བ	n.count -
རྣལ་འབྱོར་མ	n.count -
རྣལ་འབྱོར་མ་	n.count -
རྨ་	n.count -
རྨ་ཆས་	n.count -
རྨི	v.fut.v.pres -
རྨི་	v.fut.v.pres -
རྨི་ལམ་	n.count -
རྨི་ལམ་བར་དོ	n.count -
རྨི་ལམ་འོད་གསལ་	n.count -
རྨི་ལམ་སྒྱུ་མ་	n.count -
རྨིག་སྒྲ	n.count -
རྨིས	v.past -
རྨིས་པ་	n.v.past -
རྨོངས་	v.invar -
རྨོངས་པ	n.v.invar -
རྨོངས་པ་	n.v.invar -
རྨོད་མོ་	dunno -
རྩ	n.count -	n.rel -
རྩ་	n.count -	n.rel -	num.card -
རྩ་བ	n.count -
རྩ་བ་	n.count -
རྩ་རྒྱུད་	n.count -
རྩ་རླུང་	n.count -
རྩ་སྒྲ	n.count -
རྩད་	n.count -
རྩལ་	n.count -
རྩིག་ལོགས་	n.count -
རྩིབ་ཁྱེམ་	n.count -
རྩིབ་མ་	n.count -
རྩིས་	n.count -	v.past -
རྩེ་	n.count -
རྩེ་གཅིག་	adj -
རྩེ་གདུངས་	n.count -
རྩེ་བ་	n.v.fut.n.v.pres -
རྩེ་མོ	n.count -
རྩོད་མེད་	adj -
རྩོད་ལྡན་དུས་	n.count -
རྩོམ་པ	n.v.pres -
རྩྭ	n.count -
རྩྭ་	n.count -
རྫ་གསེབ་	n.count -
རྫ་བྲག་	n.count -
རྫིང་བུ	n.count -
རྫིང་བུ་	n.count -
རྫུ་བ་	n.v.pres -
རྫུ་འཕྲུལ་	n.count -
རྫུ་འཕྲུལ་ཅན	adj -
རྫུན་	v.pres -
རྫེ་བཙུན་	n.count -
རྫོགས་	v.invar -
རྫོགས་པ	n.v.invar -
རྫོགས་པ་	n.v.invar -
རྫོགས་བ	n.v.past -
རྫོགས་རིམ་	n.count -
རྫོགས་རིམས་	n.count -
རྫོགས་སྐུ	n.count -
རྫོང་	n.count -
རྫོང་བ་	n.v.pres -
རྫོངས་	n.count -	v.pres -
རྭ་	n.count -
རླུང་	n.count -
རླུང་གནད་	n.count -
རླུང་སེམས་	n.count -
རློབ་བ་	n.v.pres -
རློབས	v.imp -
རློབས་	v.imp -
རློམ་སེམས་	n.count -
ལ	adv.proclausal -	case.all -	cv.all -
ལ་	case.all -	cv.all -	n.count -
ལ་ཀྵེ་ཊ	n.prop -
ལ་ཀྵེ་ཏྲ	n.prop -
ལ་ཆུང་	n.count -
ལ་ཆེན་	n.count -
ལ་བར་	n.prop -
ལ་ཡག་	n.prop -
ལ་རྫས	n.count -
ལ་ལ་	d.det -	p.indef -
ལ་སྟོད་	n.prop -
ལ་སྟོད་བྱང་	n.prop -
ལག་	n.count -
ལག་པ	n.count -
ལག་བཅངས་	n.count -
ལག་སོར་	n.count -
ལགས	v.cop -
ལགས་	v.cop -
ལགས་པ	n.v.cop -
ལངས་	v.past -
ལངས་པ	n.v.past -
ལངས་པ་	n.v.past -
ལན་	n.count -	v.imp -
ལབ་	v.fut.v.pres -	v.invar -
ལབ་རྒྱུ་	n.v.invar -
ལམ	cv.ques -	n.count -
ལམ་	cv.ques -	dunno -	n.count -
ལམ་གྲོགས་	n.count -
ལམ་གླུ་	n.count -
ལམ་ཆས་	n.count -
ལམ་པོ་ཆེ་	n.count -
ལམ་བགྲོད་	n.count -
ལམ་བར་	n.count -
ལམ་བརྒྱགས་	n.count -
ལམ་རིམ་པ་	n.count -
ལམ་རྒྱས་བསྡུས་	n.count -
ལམ་རྒྱུས་	n.count -
ལམ་རྩ་	n.count -
ལམ་སྟོན་	n.count -
ལམ་སྣ་	n.count -
ལས	case.abl -
ལས་	case.abl -	dunno -	n.count -	v.invar -
ལས་ངན་	n.count -
ལས་ཅན་	adj -	n.count -
ལས་ཆེ་	cv.odd -
ལས་དབང་	n.count -
ལས་མི་	n.count -
ལས་ཚོགས་	n.count -
ལས་འཕྲོ་	n.count -
ལས་འཕྲོ་ཅན	adj -
ལས་འཕྲོ་ཅན་	adj -
ལས་འབྲས་	n.count -
ལས་འབྲེལ་	n.count -
ལས་རྒྱ་	n.count -
ལས་སྐལ་	n.count -
ལི་ཤོ་ཀ་ར་	n.prop -
ལིང་	dunno -
ལིང་ཁྲི	n.count -
ལིང་ངེ་	adv.mim -
ལུ་གུ	n.count -
ལུ་གུ་	n.count -
ལུག་པ	n.v.fut.n.v.pres -
ལུགས	n.count -
ལུགས་	n.count -
ལུང་	n.count -
ལུང་པ	n.count -
ལུང་པ་	n.count -
ལུང་བ་	n.count -
ལུང་བསྟན་	n.count -
ལུང་བསྟན་བཀྲ་ཤིས་	n.count -
ལུང་བསྟན་བྱང་ཕྱོགས་	n.count -
ལུང་རྟོགས་	n.count -
ལུང་སྟོངས་	n.count -
ལུས	n.count -
ལུས་	n.count -	v.invar -	v.past -
ལུས་ངག་ཡིད་	n.count -
ལུས་པ	n.v.invar -	n.v.past -
ལུས་པ་	n.v.invar -
ལུས་ཟུངས་	n.count -
ལུས་སྲོག་	n.count -
ལེ་ལོ་	n.count -
ལེགས	v.past.v.pres -
ལེགས་	v.invar -
ལེགས་པ	n.v.invar -
ལེགས་པ་	n.v.invar -
ལེན	v.pres -
ལེན་	v.pres -
ལེན་པ	n.v.pres -
ལེན་པ་	n.v.pres -
ལེབ་པ་	n.v.invar -
ལོ	cv.fin -	n.count -
ལོ་	cv.fin -	n.count -
ལོ་གསར་	n.count -
ལོ་ངོ་	n.count -
ལོ་ཏོག་	n.count -
ལོ་པཎ་བླ་མ	n.count -
ལོ་ཕྱུགས་	n.count -
ལོ་ཙྪ	n.count -
ལོ་ཙྪ་	n.count -
ལོ་ཙྪ་བ	n.count -
ལོ་ཙྪ་བ་	n.count -
ལོ་འདབ་	n.count -
ལོ་རྒྱུས་	n.count -
ལོག་	v.imp -	v.invar -	v.past -	v.past.v.pres -
ལོག་གེ	dunno -
ལོག་པ	n.v.invar -	n.v.past -
ལོག་པ་	n.v.past -
ལོག་རྟོག་ཅན་	adj -
ལོག་རྟོག་སྐྱེ་བོ་	n.count -
ལོག་ལྟ་	n.count -
ལོག་ལྟ་ཐེག་དམན་	n.count -
ལོང	v.imp -
ལོང་	v.imp -	v.invar -
ལོང་མེད་	adj -
ལོངས	v.imp -	v.past -
ལོངས་	n.count -
ལོངས་སྐུ	n.count -
ལོངས་སྤྱོད་	n.count -
ལོངས་སྦྱོད་	n.count -
ལོན་	v.imp -	v.past.v.pres -
ལོཙྪ	n.count -
ལོཙྪ་	n.count -
ལོཙྪ་བ་	n.count -
ལོས་	v.invar -
ལྐུག་ཆེན་ལྐུག་ཆུང་བརྒྱན་པ་	n.count -
ལྐུགས་པ	n.v.invar -
ལྐུགས་པ་	n.v.invar -
ལྔ	num.card -
ལྔ་	num.card -
ལྔ་བ་	num.ord -
ལྔ་མ	adj -
ལྕགས་	n.mass -
ལྕགས་ཀྱུ	n.count -
ལྕགས་ཀྱུ་	n.count -
ལྕམ་	n.count -
ལྕམ་དྲལ་	n.count -
ལྕེ་	n.count -
ལྕེ་སྤྱང་	n.count -
ལྕེབ་	v.fut.v.pres -
ལྕོག	v.pres -
ལྕོགས	v.past -
ལྗོངས	n.count -
ལྗོངས་	n.count -
ལྗོངས་མེ་ཏོག་བརྒྱན་པ	n.prop -
ལྗོན་པ	n.count -
ལྗོན་ཤིང་	n.count -
ལྟ	n.rel -	v.pres -
ལྟ་	n.rel -	v.pres -
ལྟ་བ	n.v.pres -
ལྟ་བ་	n.v.pres -
ལྟ་བུ	n.rel -
ལྟ་བུ་	n.rel -
ལྟ་སྒོམ་སྤྱོད་འབྲས་	n.count -
ལྟ་སྟངས་	n.count -	n.v.pres -
ལྟག་པ	n.v.invar -
ལྟང་དཀར་	adj -
ལྟང་དཀར་ཉ་	n.count -
ལྟང་དགའ་	dunno -
ལྟད་མོ་	n.count -
ལྟས	n.count -
ལྟས་	n.count -
ལྟས་མི་	n.count -
ལྟེ་བ་	n.count -
ལྟོགས་	v.invar -
ལྟོས	v.imp -
ལྟོས་	v.imp -	v.invar -	v.past -
ལྟོས་མེད་	adj -
ལྡ	dunno -
ལྡ་	dunno -
ལྡན	v.fut.v.pres -	v.imp -	v.invar -
ལྡན་	v.invar -
ལྡན་པ	n.v.past.n.v.pres -
ལྡན་པ་	n.v.past.n.v.pres -
ལྡན་བ	n.v.fut.n.v.pres -
ལྡིང་བ	n.v.invar -
ལྡེ་མིག་	n.count -
ལྡེམས་	v.invar -
ལྡོག་	v.invar -
ལྡོག་པ	n.v.fut.n.v.pres -	n.v.past -
ལྷ	n.count -
ལྷ་	n.count -
ལྷ་ཁང་	n.count -
ལྷ་ཕྲན་	n.count -
ལྷ་བཟོ་བ་	n.count -
ལྷ་མཚོ་སྲིན་མཚོ་	n.prop -
ལྷ་མི་	n.count -
ལྷ་མིན་	n.count -
ལྷ་མོ	n.count -
ལྷ་མོ་	n.count -
ལྷ་ཚོགས་	n.count -
ལྷ་འདྲེ་	n.count -
ལྷ་ཡབ་ཡུམ་	n.count -
ལྷ་ལྔ་མ	adj -
ལྷ་ས་	n.prop -
ལྷ་སྐུ	n.count -
ལྷག་	n.count -	v.invar -
ལྷག་པ	n.v.invar -
ལྷག་པ་	n.v.invar -
ལྷག་བསམ་	n.count -
ལྷག་མ་	adj -
ལྷག་ལུས་	adj -
ལྷན་	n.count -
ལྷན་ནེ	adj -
ལྷན་ནེ་	adj -
ལྷན་པ་	n.v.pres -
ལྷན་སྐྱེས་	adj -
ལྷུ་ཐང་	dunno -
ལྷུག་པ	n.v.pres -
ལྷུང་	v.invar -
ལྷུང་བ	n.v.invar -
ལྷུང་བ་	n.v.invar -
ལྷུན་	n.count -
ལྷོ	n.count -
ལྷོ་	n.count -
ལྷོ་ཁ་	n.prop -
ལྷོ་དུག་མཚོ	n.count -
ལྷོ་དུག་མཚོ་	n.count -
ལྷོ་ཕྱོགས་	n.count -
ལྷོ་ཕྱོགས་དུག་མཚོ་	n.prop -
ལྷོ་བལ་	n.prop -
ལྷོ་བལ་རྒྱ་	n.prop -
ལྷོ་བྲག་	n.prop -
ལྷོ་བྲག་ཆུ་ཁྱེར་	n.prop -
ལྷོ་བྲག་སྟག་ཉ་	n.prop -
ཤ་	n.mass -
ཤ་ཁོག་	n.count -
ཤ་ཁྲག་	n.mass -
ཤ་ཆང་	n.count -
ཤ་ཆེན་	n.count -
ཤ་བ	n.count -
ཤ་བ་	n.count -
ཤ་བ་རི	n.prop -
ཤ་མར་ཐུད་	n.mass -
ཤ་ཝ་རི་པ	n.prop -
ཤ་ཟ་	n.count -
ཤགས་	n.count -
ཤར	v.past -
ཤར་	n.count -	n.rel -	v.past -
ཤར་ཁྲི་སྒོ་བརྩེགས་པ	n.count -
ཤར་ནུབ་	n.count -
ཤར་ཕྱོགས་	n.count -
ཤར་བ	n.v.past -
ཤར་བ་	n.v.past -
ཤར་ཚུལ་	n.v.past -
ཤར་སྤྲུགས་	dunno -
ཤས་	d.plural -
ཤི་	v.past -
ཤི་ཆད་	n.count -
ཤི་བ	n.v.past -
ཤི་བ་	n.v.past -
ཤི་སོས་	adj -
ཤི་སྐྱིད་	adj -
ཤི་སྲོག་	n.count -
ཤིག	cv.imp -	d.indef -
ཤིག་	cv.imp -	d.indef -
ཤིང་	cv.impf -	n.count -	v.invar -
ཤིང་དྲུང་	n.count -
ཤིང་རྟ་	n.count -
ཤིང་རྩི་	n.count -
ཤིང་ལོ་	n.count -
ཤིང་སྐམ་	n.count -
ཤིང་སྡོང་	n.count -
ཤིན་	adv.intense -
ཤུགས་	n.count -
ཤུན་པ་	n.count -
ཤུལ་	n.count -	n.rel -
ཤུལ་ཁ་	n.count -
ཤུལ་རིང་རྒྱང་	n.count -
ཤུས་པ	n.v.past -
ཤེལ་	n.mass -
ཤེས	v.aux -	v.fut.v.pres -	v.invar -
ཤེས་	v.aux -	v.fut.v.pres -	v.invar -	v.past -	v.past.v.pres -
ཤེས་པ	n.v.aux -	n.v.invar -
ཤེས་པ་	n.v.aux -	n.v.fut.n.v.pres -	n.v.invar -
ཤེས་ཕྱིན་	n.count -
ཤེས་བྱ	n.count -
ཤེས་རབ་	n.count -
ཤེས་རབ་སེང་གེ	n.prop -
ཤེས་རབ་སེང་གེ་	n.prop -
ཤེས་རྒྱ་	n.count -
ཤོ་གམ་	n.count -
ཤོ་གམ་པ	n.count -
ཤོ་གམ་རི	n.count -
ཤོ་ལོ་ཀ་	n.count -
ཤོག	v.imp -
ཤོག་	v.imp -
ཤོག་དྲིལ་	n.count -
ཤོག་བུ་	n.mass -
ཤོང་	v.fut.v.pres -
ཤོང་བ	n.v.past -
ཤོད	v.imp -
ཤོད་	v.imp -	v.pres -
ཤོར	v.past -
ཤོར་	v.fut -	v.fut.v.past -	v.past -
ཤོར་བ	n.v.fut.n.v.pres -
ཤོར་བ་	n.v.past -
ཤྲཱི་གུན་མ་དྷི	n.prop -
ཤྲཱི་བྷ་དྲ་	n.prop -
ཤྲཱི་བྷ་དྲས་	n.prop -
ཤྲཱི་ཛྙ་ན་སིདྡྷི	n.prop -
ས	case.agn -	n.count -	n.rel -
ས་	case.agn -	cv.agn -	dunno -	n.count -	n.rel -
ས་གཞི་	n.count -
ས་གསུམ་དབང་ཕྱུག་	n.count -
ས་ཆ་	n.count -
ས་ཕྱོགས་	n.count -
ས་བོན་	n.count -
ས་མཁན་	n.count -
ས་མཐའ་ནགས་	n.count -
ས་མུ་ཏ་ཀརྟི་	n.prop -
ས་ར་ཧ	n.count -	n.prop -
ས་ར་ཧ་	n.prop -
ས་རྩྭ	adj -
ས་སྐྱ་ཐལ་ལེ་	n.count -
ས་སྐྱོང་རྒྱལ་པོ	n.count -
ས་སྣ་	n.count -
སགོངས་	dunno -
སང་	adv.temp -
སངས་	v.invar -	v.past.v.pres -
སངས་པ	n.v.invar -
སངས་པ་	n.v.fut.n.v.past -
སངས་རྒྱས་	n.count -
སངས་རྒྱས་ཐོས་པ	n.prop -
སངས་རྒྱས་བསྟན་པ་	n.count -
སངས་རྒྱས་མཆོད་	n.count -
སད	v.invar -
སད་	v.invar -	v.past.v.pres -
སད་པ	n.v.invar -
སད་པ་	n.v.invar -
སམ	cv.ques -
སམ་	cv.ques -
སམ་བྷོ་ཊ་	n.prop -
སལ་ལེ	adj -
སཱ་ལུ་	n.prop -
སིང་གྷ་གླིང་པ་	n.prop -
སིང་བ	n.v.pres -
སུ	case.term -
སུ་	case.term -	cv.term -	p.interrog -
སུ་ཀ་དྷ་རི་	n.prop -
སུ་ཀ་བདྲ་	n.prop -
སུན་	v.invar -
སུན་པ་	n.v.past.n.v.pres -
སུམ་	num.card -
སུམ་ཆ་	num.card -
སུམ་ལྡན་	adj -
སེ་བ་	n.count -
སེང་གེ	n.count -
སེང་གེ་	n.count -
སེང་ལྡེང་	n.mass -
སེང་ལྡེང་ནགས་	n.count -
སེན་ཏ་པ	n.prop -
སེན་ཏ་པ་	n.prop -
སེན་ཏ་བ	n.prop -
སེན་ཏ་བ་	n.prop -
སེམས	n.count -
སེམས་	n.count -
སེམས་ཁོ་ཐོག་	dunno -
སེམས་གནད་	n.count -
སེམས་ཅན་	n.count -
སེམས་ཉིད་	n.count -
སེམས་ཉིད་ཆོས་ཉིད་	n.count -
སེམས་དངོས་པོ	n.count -
སེམས་དཔངས་	n.count -
སེམས་དཔའ་	n.count -
སེམས་བསྐྱེད་	n.count -
སེམས་བྱུང་	n.count -
སེམས་ཙམ་མུ་སྟེགས་གྲངས་ཅན་	n.count -
སེམས་འཛིན་	n.count -
སེམས་རྒྱུད་	n.count -
སེམས་ལས་	n.count -
སེར་ཁྱུག་གེ་བ་	adj -
སེར་པོ	adj -
སེར་པོ་	adj -
སེར་བ་	n.mass -
སེར་སྐྱ	n.prop -
སེར་སྐྱ་	n.prop -
སེལ	v.pres -
སེལ་བ	n.v.pres -
སོ	cv.fin -
སོ་	cv.fin -	n.count -
སོ་ཐར་ཉན་ཐོས་	n.count -
སོ་ཐར་བ་	n.count -
སོ་ནམ་	n.count -
སོ་མ་	adj -
སོ་ས་གླིང་	n.prop -
སོ་སོ	p.indef -
སོ་སོ་	p.indef -
སོགས	d.det -
སོགས་	d.det -	v.invar -
སོགས་པ	n.v.invar -
སོགས་པ་	n.v.invar -
སོང་	v.imp -	v.past -
སོང་བ	n.v.past -
སོང་བ་	n.v.past -
སོངས་	v.imp -
སོར་མོ་	n.count -
སོལ	v.imp -
སོས་	v.past -
སོས་དལ་	n.count -
སོས་པ་	n.v.past -
སཾ་བྷུ་ཊི	n.prop -
སྐད	v.invar -
སྐད་	n.count -	n.rel -	v.invar -
སྐད་ཅིག་མ	adj -
སྐད་ཆ་	n.count -
སྐད་པ་	n.v.invar -
སྐད་རིགས་	n.count -
སྐབས་	n.count -	n.rel -
སྐམས་པ་	n.v.past -
སྐར་ཁུང་	n.count -
སྐལ་	n.prop -
སྐལ་བ	n.count -
སྐལ་བ་	n.count -
སྐལ་བ་བཟང་མོ	n.prop -
སྐལ་མེད་	adj -
སྐལ་ལྡན་	adj -
སྐལ་ལྡན་གདུལ་བྱ	n.count -
སྐལ་ལྡན་རྡོ་རྗེ་སྤུན	n.count -
སྐལ་སྡན་	adj -
སྐས་	n.count -
སྐུ	n.count -
སྐུ་	n.count -
སྐུ་ཁམས་	n.count -
སྐུ་གསུང་ཐུགས་	n.count -
སྐུ་ཆས་	n.count -
སྐུ་ཆིངས་རྒྱ་མ་	n.count -
སྐུ་དྲིན་	n.count -
སྐུ་དྲིན་ཅན	adj -
སྐུ་ན་	n.count -
སྐུ་པང་	n.count -
སྐུ་བསོད་	n.count -
སྐུ་བསོད་སྙན་གྲགས་གདུལ་བྱ་ཕྲིན་ལས་	n.count -
སྐུ་མཁར་	n.count -
སྐུ་མཁར་རྩེ་	n.count -
སྐུ་མཆེད་	n.count -
སྐུ་མདོག་	n.count -
སྐུ་མཚམས་	n.count -
སྐུ་ཚེ	n.count -
སྐུ་ཚེ་	n.count -
སྐུ་ཞང་	n.count -
སྐུ་འབྲས་	n.count -
སྐུ་ལྷ་	n.count -
སྐུ་སྐལ་	n.count -
སྐུ་སྐེད་	n.count -
སྐུ་སྲོག་	n.count -
སྐུར་	n.count -
སྐུར་པ་	n.v.pres -
སྐེ་རགས་	n.count -
སྐོང་	v.pres -
སྐོམ་	n.count -
སྐོར་	n.count -
སྐོར་བ	n.v.pres -
སྐྱ་བ	n.v.pres -
སྐྱ་མོ་	adj -
སྐྱ་རེངས་	n.count -
སྐྱབས་	n.count -
སྐྱབས་མགོན་	n.count -
སྐྱིད་	v.pres -
སྐྱིད་གྲོང་	n.prop -
སྐྱིད་གྲོངས་	n.prop -
སྐྱིད་པ	n.v.invar -
སྐྱུག་	v.fut.v.pres -
སྐྱེ	v.fut.v.pres -
སྐྱེ་	v.fut.v.pres -
སྐྱེ་གནས་	n.count -
སྐྱེ་བ	n.v.fut.n.v.pres -
སྐྱེ་བ་	n.count -	n.v.fut.n.v.pres -
སྐྱེ་བོ་	n.count -
སྐྱེ་བྲི་	n.count -
སྐྱེ་མཆེད་	n.count -
སྐྱེ་མེད་	adj -
སྐྱེ་མེད་ཆོས་	n.count -
སྐྱེ་མེད་ཕྱག་རྒྱ་	adj -
སྐྱེ་མེད་རང་སྒྲ་	n.count -
སྐྱེ་འགག་	n.count -
སྐྱེ་འགྲོ་	n.count -
སྐྱེ་རྒུ	n.count -
སྐྱེ་ས་	n.v.fut.n.v.pres -
སྐྱེད་བྱེད་	n.count -
སྐྱེལ	v.pres -
སྐྱེལ་	v.pres -
སྐྱེལ་བ	n.v.pres -
སྐྱེལ་བ་	n.v.pres -
སྐྱེས	v.past -
སྐྱེས་	n.count -	v.past -
སྐྱེས་ཁ་	n.count -
སྐྱེས་པ	n.v.past -
སྐྱེས་པ་	n.count -	n.v.past -
སྐྱེས་བུ་	n.count -
སྐྱེས་མ	adj -	n.count -
སྐྱེས་མ་	adj -	n.count -
སྐྱེས་མཆོག་	n.count -
སྐྱོ་	n.count -	v.invar -	v.past.v.pres -
སྐྱོ་བ	n.v.invar -
སྐྱོ་བ་	n.v.invar -
སྐྱོ་མ་	n.mass -
སྐྱོ་འཇིགས་	n.count -
སྐྱོ་ཤས་	n.count -
སྐྱོང་	v.pres -
སྐྱོང་བ་	n.v.invar -
སྐྱོན་	n.count -	v.fut.v.pres -
སྐྱོབ་	v.pres -
སྐྱོབ་པ	n.v.pres -
སྐྱོབ་པ་	n.v.pres -
སྐྲ་	n.count -
སྐྲག་	v.past.v.pres -
སྒ་	n.count -
སྒང་	n.count -	n.rel -
སྒང་རྒྱུད་	n.count -
སྒུགས	v.pres -
སྒེག་པ་	n.v.pres -
སྒེག་མོ་	n.count -
སྒོ	n.count -
སྒོ་	n.count -	n.rel -
སྒོ་སྲུང་	n.count -
སྒོ་སྲུངས་	n.count -
སྒོམ	v.pres -
སྒོམ་	n.count -	v.pres -
སྒོམ་པ	n.v.pres -
སྒོམ་པ་	n.v.pres -
སྒོམས	v.imp -
སྒོས་	adv.proclausal -
སྒྱིད་	n.count -
སྒྱིད་པ་	n.count -
སྒྱུ་མ	n.count -
སྒྱུ་མ་	n.count -
སྒྱུ་མ་ཆེན་པོ	n.prop -
སྒྱུ་མ་ལུས་	n.count -
སྒྱུ་མ་ལྷ་	n.count -
སྒྱུ་ལུས་	n.count -
སྒྱུ་ལུས་འོད་གསལ་	n.count -
སྒྱུར་བ	n.v.pres -
སྒྲ་	n.count -
སྒྲ་ཐད་	dunno -
སྒྲ་བསྒྱུར་	n.count -
སྒྲ་སྐད་	n.count -
སྒྲ་སྐད་ལོཙྪ་	dunno -
སྒྲ་སྒྱུར་	n.count -
སྒྲིབ་	n.count -
སྒྲིབ་པ་	n.v.pres -
སྒྲིབ་བྲལ་	n.count -
སྒྲིབས་	v.imp -
སྒྲིལ	v.pres -
སྒྲིལ་བ	n.v.pres -
སྒྲུབ་	n.count -	v.pres -
སྒྲུབ་ཐབས་	n.count -
སྒྲུབ་པ	n.v.pres -
སྒྲུབ་པ་	n.v.pres -
སྒྲུབ་བརྒྱུད་	n.count -
སྒྲུབ་རྟགས་	n.count -
སྒྲོ་	n.count -
སྒྲོ་འདོགས་	n.count -
སྒྲོ་སྐུར་	n.count -
སྒྲོག	v.pres -
སྒྲོག་	v.pres -
སྒྲོག་པ་	n.v.pres -
སྒྲོགས་	v.imp -
སྒྲོགས་པ་	n.v.pres -
སྒྲོན་གསལ་	n.prop -
སྒྲོན་མ་	n.count -
སྒྲོན་མེ་	n.count -
སྒྲོན་ཤིང་	n.count -
སྒྲོན་ཤིང་མར་མེ་	n.count -
སྒྲོལ་མ	n.prop -
སྔ	adv.temp -
སྔ་	n.rel -
སྔ་ནུབ་	n.count -
སྔ་ཕྱི་	adj -
སྔ་མ	adj -
སྔ་མ་	adj -
སྔགས	v.pres -
སྔགས་	n.count -
སྔགས་པ་	n.v.pres -
སྔགས་བཙུན་	n.count -
སྔན་	adv.temp -
སྔས་པ་	n.v.past -
སྔོ་བསངས་མ་	adj -
སྔོ་རྗེན་རྗེན་	adj -
སྔོ་སངས་མ	adj -
སྔོན་	adv.temp -	n.rel -
སྔོན་ཆད་	adv.dir -
སྔོན་ལས་	n.count -
སྙན་	n.count -
སྙན་ཁུང་	n.count -
སྙན་གཅགས་	n.count -
སྙན་གྲགས་	n.count -
སྙན་པ	n.v.past.n.v.pres -
སྙན་པ་	n.count -	n.v.pres -
སྙན་པ་ཅན་	adj -
སྙན་པོ་	adj -
སྙན་བརྒྱུད་	n.count -
སྙན་བསྒྱུད་	n.count -
སྙན་ཚུད་	dunno -
སྙན་རྒྱུད་	n.count -
སྙམ	v.invar -
སྙམ་	v.invar -	v.past.v.pres -
སྙམ་པ	n.v.invar -
སྙམ་པ་	n.v.invar -
སྙིགས་མ་	n.count -
སྙིང་	n.count -
སྙིང་གཏད་	n.count -
སྙིང་གཏམ་	n.count -
སྙིང་གྲོགས་	n.count -
སྙིང་གྲོགས་སྤུན་	n.count -
སྙིང་པོ	n.count -
སྙིང་པོ་	n.count -
སྙིང་པོ་ཅན	n.count -
སྙིང་པོ་དོན་	n.count -
སྙིང་བརྩེ་བ	n.count -
སྙིང་རྗེ་	n.count -
སྙིང་རྗེ་རྗེ་	adj -
སྙིང་རླུང་	n.count -
སྙིམ་པ་	n.count -
སྙུན་	n.count -
སྙེད་	d.tsam -
སྙེད་པ	d.tsam -
སྙེམས་	n.count -
སྙོག་	v.pres -
སྟ	dunno -
སྟ་གོན་	n.count -
སྟ་བུ	n.rel -
སྟག་རྩེ	n.prop -
སྟང་	n.rel -
སྟིང་པ་	n.v.pres -
སྟེ	cv.sem -
སྟེ་	cv.sem -
སྟེང་	n.rel -
སྟེང་འོག་	n.rel -
སྟེར	v.invar -
སྟེར་	v.invar -
སྟེར་བ	n.v.fut.n.v.pres -
སྟེར་བ་	n.v.fut.n.v.pres -
སྟེར་རྒྱུ་	n.v.invar -
སྟོང་	num.card -	v.invar -
སྟོང་ཉིད་	n.count -
སྟོང་ཉིད་རྡོ་རྗེ་	n.count -
སྟོང་ཉིད་སྙིང་རྗེ་	n.count -
སྟོང་པ	n.v.invar -
སྟོང་པ་	n.count -	n.v.invar -
སྟོང་པ་ཉིད	n.count -
སྟོང་པ་ཉིད་	n.count -
སྟོངས	v.past.v.pres -
སྟོན	v.pres -
སྟོན་	n.count -	v.imp -	v.pres -
སྟོན་ཆེན་	n.count -
སྟོན་པ	n.count -	n.v.pres -
སྟོན་པ་	n.count -
སྟོན་མོ་	n.count -
སྟོབས་	n.count -	n.rel -
སྟོབས་ནུས་	n.count -
སྟོར	v.invar -
སྡང་དགྲ	n.count -
སྡང་བ་	n.v.invar -
སྡིག	v.pres -
སྡིག་	n.count -	v.pres -
སྡིག་པ་	n.v.pres -
སྡིག་སྤྱོད་རྒྱལ་པོ	n.count -
སྡིགས་མཛུབ་	n.count -
སྡུག་པ	n.v.fut.n.v.pres -	n.v.invar -
སྡུག་བསྔལ་	n.count -
སྡུད་	v.pres -
སྡུད་པ	n.v.pres -
སྡུད་པ་པོ	n.v.pres -
